,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
163,EMN,True,100.0,70.2761745785385,70.2761745785385,62.816655780412,72.5735543823901,79.5618753431471,100.0
164,ETN,True,100.0,75.7283480403942,75.7283480403942,86.3163984718438,77.0652646738962,61.2698412698412,100.0
165,EBAY.O,True,100.0,54.9425389347993,54.9425389347993,43.5786755211215,55.0504973203594,58.2587337935592,79.0322580645161
166,ECL,True,58.0,70.7877895622809,70.7877895622809,65.5545463677981,87.8764334400159,51.0774281908164,100.0
167,EIX,True,100.0,62.0230677019589,62.0230677019589,73.3950882109061,62.8644741198543,41.5968044934847,100.0
168,EW,True,100.0,70.1742493319366,70.1742493319366,62.8762096112842,83.5371720609993,55.9854862749755,100.0
169,EA.O,False,,49.7515214030162,49.7515214030162,32.488470761852,50.362690092647,54.4041524459613,100.0
170,ELV,True,100.0,62.4720283361613,62.4720283361613,67.3581973581973,60.7759860701037,62.0641945444125,83.3333333333333
171,LLY,True,51.0,71.5301442306956,71.5301442306956,78.5999955101079,85.6885876427558,45.1865795266591,81.25
172,EMR,True,100.0,67.1345675528402,67.1345675528402,68.3838756923391,84.1251442376623,43.3588639097861,100.0
173,ENPH.O,,,,,,,,
174,ETR,True,100.0,69.0632914941096,69.0632914941096,76.8810104255394,68.3774785711658,56.6647261105058,89.4736842105263
175,EOG,True,95.72,41.8494234539165,41.8494234539165,40.1749412243359,31.6203985326918,62.5470918334856,100.0
176,EPAM.K,False,,43.4891453977369,43.4891453977369,9.54067515218594,48.4902512989095,49.3671786120591,100.0
177,EQT,True,100.0,53.0421733547781,53.0421733547781,55.6436583720847,35.8060363631894,79.964439631062,100.0
178,EFX,False,,31.4163633581986,31.4163633581986,3.51562499999999,39.5750436107492,40.5218998862343,100.0
179,EQIX.O,True,39.02,69.0154155894384,69.0154155894384,65.7877204936028,73.648739073835,68.4308839297854,100.0
180,EQR,True,100.0,57.2453057832804,57.2453057832804,55.3336058747823,82.1887365435854,36.0565123515754,100.0
181,ESS,False,,43.4025889258552,43.4025889258552,35.9394352335528,19.0237975337467,74.9985779294653,100.0
182,EL,True,100.0,61.2574154057739,61.2574154057739,71.8380056950675,67.8714285714285,37.8162439610408,100.0
183,ETSY.O,True,100.0,46.8903501270654,46.8903501270654,54.5985958485958,43.8071725770126,43.6710869179837,100.0
184,RE,False,,37.7307795023203,37.7307795023203,20.3940886699507,22.7887163669576,67.7401129943503,100.0
185,EVRG.K,False,,23.102144157525,23.102144157525,21.5672640692905,23.9441930618401,24.6167767319141,100.0
186,ES,True,100.0,66.4271979129203,66.4271979129203,84.3312279441723,57.2017437368943,47.9834372886256,100.0
187,EXC.O,True,100.0,65.7833496660331,65.7833496660331,59.0797155872825,62.6356546370893,81.2715311375359,68.4210526315789
188,EXPE.O,False,,15.5473725077594,15.5473725077594,3.60873694207027,24.1628787878787,13.3688850967008,100.0
189,EXPD.O,True,100.0,57.6498149629931,57.6498149629931,51.2076362076362,49.2551973897743,76.2934323146059,100.0
190,EXR,False,,10.8670762926377,10.8670762926377,0.0,25.0320258646983,10.2460182025028,100.0
191,XOM,True,100.0,39.8052080353941,74.8027237630959,85.8499445274979,83.3893544461111,43.2873085905968,4.80769230769231
192,FFIV.O,False,,46.2194942258642,46.2194942258642,7.43405275779376,61.4568470912147,44.7340728100114,100.0
193,FDS,False,,45.0791529991677,45.0791529991677,0.0,49.5313224545675,70.9456769055745,100.0
194,FAST.O,False,,34.5582619828878,34.5582619828878,14.1194554238032,37.9221904622198,54.6743458475541,93.1818181818181
195,FRT,True,62.0,52.2802534276234,52.2802534276234,41.2825800590506,47.7921742799189,69.3246800018588,100.0
196,FDX,True,100.0,61.8199128946425,77.2112543607137,78.4545259545259,69.7550964270587,85.4123337618907,46.4285714285714
